Group,daily_1,daily_2,daily_3,daily_4
Marinospirillum,0.0,0.0,0.0,0.0
Gracilibacteria_ge,0.0,0.0,0.0,0.0
Comamonadaceae_unclassified,0.0,0.0,0.0,0.0
Rhodopirellula,0.0,0.0,0.0,0.0
Gammaproteobacteria_unclassified,0.0,0.0,0.0,0.0
Comamonadaceae_unclassified,0.0,0.0,0.0,0.0
12up,0.0,0.0,0.0,0.0
Terasakiella,0.0,0.0,0.0,0.0
Colwelliaceae_unclassified,0.0,0.0,0.0009980039920159682,0.0
Proteobacteria_unclassified,0.0,0.0,0.0,0.0
Pseudodonghicola,0.0,0.0,0.0,0.0
Peptoclostridium,0.0,0.0,0.0,0.0
Cloacimonetes_unclassified,0.0,0.0,0.0,0.0
Alphaproteobacteria_unclassified,0.0,0.0,0.0,0.0
Bacteriovorax,0.0,0.0,0.0,0.0
Rhizobiales_unclassified,0.0,0.0,0.0,0.0
Proteobacteria_unclassified,0.0,0.0,0.0,0.0
Terasakiella,0.0,0.0,0.0,0.0
Ruminococcaceae_UCG-014,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
Rhodospirillaceae_unclassified,0.0,0.0,0.0,0.0
Bacteroidetes_unclassified,0.0,0.0,0.0,0.0
Proteobacteria_unclassified,0.0,0.0,0.0,0.0
Desulfovibrio,0.0,0.0,0.0,0.0
Spirochaeta_2,0.0,0.0,0.0,0.0
Terasakiella,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
Hyphomicrobiaceae_unclassified,0.0,0.0,0.0,0.0
Cloacimonetes_unclassified,0.0,0.0,0.0,0.0
Hyphomonadaceae_unclassified,0.0,0.0,0.0,0.0
Comamonadaceae_unclassified,0.0,0.0,0.0,0.0
Halomonadaceae_ge,0.0,0.0,0.0,0.0
Acinetobacter,0.0,0.0,0.0,0.0
Marine_Group_I_unclassified,0.0,0.0,0.0,0.0
Leptotrichia,0.0,0.0,0.0,0.0
Chloroplast_ge,0.0,0.0,0.0,0.0
Carboxylicivirga,0.0,0.0,0.00032840722495894905,0.0
Ignavibacteriales_unclassified,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
Rhodobium,0.0,0.0,0.0,0.0
Proteobacteria_unclassified,0.0,0.0,0.0,0.0
Mollicutes_RF9_ge,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
Halomonas,0.0,0.0,0.0,0.0
Coxiella,0.0,0.0,0.0,0.0
Candidatus_Cloacamonas,0.0,0.0,0.0,0.0
Salinicola,0.0,0.0,0.0,0.0
Thalassotalea,0.0,0.0,0.0,0.0
Saccharibacteria_ge,0.0,0.0,0.0,0.0
Methanococcoides,0.0,0.0,0.0,0.0
Cohaesibacter,0.0,0.0,0.0,0.0
Lachnospiraceae_ge,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
Draconibacterium,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
Clostridiales_unclassified,0.0,0.0,0.0,0.0
Treponema_2,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
Desulfovibrio,0.0,0.0,0.0,0.0
Prevotella_9,0.0,0.0,0.0,0.0
Microbacterium,0.0,0.0,0.0,0.0
Clostridiales_unclassified,0.0,0.0,0.0,0.0
Pseudodonghicola,0.0,0.0,0.0,0.0
Deltaproteobacteria_unclassified,0.0,0.0,0.0,0.0
Chryseobacterium,0.00033068783068783067,0.0,0.0,0.0
Alkalispirochaeta,0.0,0.0,0.0,0.0
Bacteria_unclassified,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
Veillonella,0.0,0.0,0.0,0.0
Cyclobacterium,0.0,0.0,0.0,0.0
Epsilonproteobacteria_unclassified,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
Terasakiella,0.0,0.0,0.0,0.00033333333333333332
Planococcaceae_unclassified,0.0,0.0,0.0,0.0
Oceanicaulis,0.0,0.0,0.0,0.0
Terasakiella,0.0,0.0,0.0,0.0
Ruminococcaceae_UCG-005,0.0,0.0,0.0,0.0
Marinobacter,0.0,0.0,0.0,0.0
Cellvibrionaceae_unclassified,0.0,0.0,0.00032840722495894905,0.00066052920854271357
Colwelliaceae_unclassified,0.0,0.0,0.0,0.0
Proteobacteria_unclassified,0.0,0.0,0.0,0.0
Proteobacteria_unclassified,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
Neptunomonas,0.0,0.0,0.0,0.0
Acidibacter,0.0,0.0,0.0,0.0
100),0.0,0.0,0.0,0.0
Halomonadaceae_ge,0.0,0.0,0.0,0.0
Catenisphaera,0.0,0.0,0.0,0.0
Crocinitomix,0.0,0.0,0.0,0.0
Bacteroidales_S24-7_group_ge,0.0,0.0,0.0,0.0
Turicibacter,0.0,0.0,0.0,0.0
Flavobacterium,0.0,0.0,0.0,0.0
Paludibacter,0.0,0.0,0.0,0.0
100),0.0,0.0,0.0,0.0
Moheibacter,0.0,0.0,0.0,0.0
Ruminococcaceae_UCG-014,0.0,0.0,0.0,0.0
Terasakiella,0.0,0.0,0.00033068783068783067,0.0006700167504187605
Chitinivibrio,0.0,0.00032237266279819472,0.0,0.00033333333333333332
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
unclassified,0.0,0.0,0.0,0.0
Clostridiales_unclassified,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
Gammaproteobacteria_unclassified,0.0,0.0,0.0,0.0
CL500-29_marine_group,0.0,0.0,0.0,0.0
vadinBC27_wastewater-sludge_group,0.0,0.0,0.0,0.0
Aquicella,0.0,0.0,0.0,0.0
Cloacimonetes_unclassified,0.0,0.0,0.0,0.0
Legionella,0.0,0.0,0.0,0.0
Rhodospirillaceae_unclassified,0.0,0.0,0.0,0.0
OM1_clade_ge,0.0,0.0,0.0,0.0
Mucilaginibacter,0.00033068783068783067,0.0,0.0,0.0
Sunxiuqinia,0.0,0.0,0.0,0.0
Rhodocyclaceae_unclassified,0.0,0.0,0.0,0.0
Alphaproteobacteria_unclassified,0.0,0.0,0.0,0.0
Crocinitomix,0.0,0.0,0.0,0.00033333333333333332
Candidatus_Woesebacteria_ge,0.0,0.0,0.0,0.0
Clostridiales_unclassified,0.0,0.0,0.0,0.0
Terasakiella,0.0,0.0,0.0,0.0
Ferruginibacter,0.0,0.0,0.0,0.0
Chryseobacterium,0.0,0.0,0.0,0.0
Chitinivibrio,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
Anaerolineaceae_unclassified,0.0,0.0,0.0,0.0
Desulfovibrio,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
Rhizobiales_Incertae_Sedis_unclassified,0.0,0.0,0.0,0.0
LD29_ge,0.0,0.0,0.0,0.0
MSBL8_ge,0.0,0.0,0.0,0.0
uncultured,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
Friedmanniella,0.0,0.0,0.0,0.0
Sphaerochaeta,0.0,0.0,0.0,0.0
Terasakiella,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
Clostridiales_unclassified,0.0,0.0,0.0,0.0
Desulfovibrio,0.0,0.0,0.0,0.0
Rhodovulum,0.0,0.0,0.0,0.0
Arcobacter,0.0,0.0,0.0,0.0
possible_genus_04,0.0,0.0,0.0,0.0
Flavobacterium,0.0,0.0,0.0,0.0
Flavobacterium,0.0,0.0,0.0,0.0
Sphingomonadales_unclassified,0.00031836994587710921,0.0,0.0,0.0
Desulforhopalus,0.0,0.0,0.0,0.0
PHOS-HE51_ge,0.0,0.0,0.0,0.0
Arcobacter,0.0,0.0,0.0,0.0
Bacteria_unclassified,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
Flavobacterium,0.0,0.0,0.0,0.0
Pedobacter,0.0,0.0,0.0,0.0
Giesbergeria,0.0,0.0,0.0,0.0
ML-A-10_ge,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.00032237266279819472,0.0,0.00033500837520938025
Neisseriaceae_unclassified,0.0,0.0,0.0,0.0
Desulfovibrio,0.0,0.0,0.0,0.0
Lachnospiraceae_unclassified,0.0,0.0,0.0,0.00033500837520938025
Rhodospirillaceae_unclassified,0.0,0.0,0.0,0.0
Bacteria_unclassified,0.0,0.0,0.0,0.0
Bdellovibrio,0.0,0.0,0.0,0.0
M55-D21_ge,0.0,0.0,0.0,0.0
Flavobacterium,0.0,0.0,0.0,0.0
Subgroup_10_unclassified,0.0,0.0,0.0,0.0
Terasakiella,0.0,0.0,0.00066137566137566134,0.0
Halomonadaceae_ge,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
SM1A02,0.0,0.0,0.0,0.0
Bacteroidales_UCG-001_ge,0.0,0.0,0.0,0.0
Oceanospirillaceae_unclassified,0.0,0.0,0.0,0.0
Desulfovibrio,0.0,0.0,0.0,0.0
Desulfovibrionales_unclassified,0.0,0.0,0.0,0.0
Muricauda,0.0,0.0,0.0,0.0
Lineage_IIa_ge,0.0,0.0,0.0,0.0
Desulfovibrio,0.0,0.0,0.0,0.0
OPB35_soil_group_ge,0.0,0.0,0.0,0.0
Opitutus,0.0,0.0,0.0,0.0
Lachnospiraceae_unclassified,0.0,0.0,0.0,0.0
Flavobacterium,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
Gastranaerophilales_ge,0.0,0.0,0.0,0.0
Saprospiraceae_unclassified,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
SPOTSOCT00m83_ge,0.0,0.0,0.0,0.0
Muricauda,0.0,0.0,0.0,0.0
Candidatus_Woesebacteria_ge,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
Chlamydiales_unclassified,0.0,0.0,0.0,0.0
Halomonadaceae_unclassified,0.0,0.0,0.0,0.0
Porphyrobacter,0.0,0.0,0.0,0.0
Catenococcus,0.0,0.0,0.00065681444991789811,0.00032552083333333332
Catenococcus,0.0,0.0,0.00033068783068783067,0.0
Sphingobacterium,0.0,0.0,0.0,0.0
Bacteroidetes_unclassified,0.0,0.0,0.0,0.0
Petrimonas,0.0,0.0,0.0,0.0
Streptococcus,0.0,0.0,0.0,0.0
Donghicola,0.0,0.0,0.0,0.0
Acetoanaerobium,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
Lentimicrobiaceae_ge,0.00033068783068783067,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
Pedobacter,0.0,0.0,0.0,0.0
Gammaproteobacteria_unclassified,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
EF100-94H03_ge,0.0,0.0,0.0,0.0
Flavobacteriaceae_unclassified,0.0,0.0,0.0,0.0
Proteobacteria_unclassified,0.0,0.0,0.0,0.0
Flavobacteriales_unclassified,0.0,0.0,0.0,0.0
SM1A02,0.0,0.0,0.0,0.0
Terasakiella,0.0,0.0,0.0,0.0
unclassified,0.0,0.0,0.0,0.0
Bacteria_unclassified,0.0,0.0,0.0,0.0
Bacteria_unclassified,0.0,0.0,0.0,0.0
Coprococcus_1,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
Marine_group_B)_fa,0.0,0.0,0.0,0.0
Marinobacter,0.0,0.0,0.0,0.0
Oceanospirillaceae_unclassified,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
Pseudomonas,0.00031836994587710921,0.0,0.0,0.0
Conyzicola,0.0,0.0,0.0,0.0
Acholeplasma,0.0,0.0,0.0,0.0
Bacteroidetes_unclassified,0.0,0.0,0.0,0.0
Arcobacter,0.0,0.0,0.0,0.0
Actinomyces,0.0,0.0,0.0,0.0
Desulfobacteraceae_unclassified,0.0,0.0,0.0,0.0
Salinarimonas,0.0,0.0,0.0,0.0
Muricauda,0.0,0.0,0.0,0.0
Proteobacteria_unclassified,0.0,0.0,0.0,0.0
Thalassotalea,0.0,0.0002981514609421586,0.0,0.0
Terasakiella,0.0,0.0,0.00033266799733865598,0.0
Alphaproteobacteria_unclassified,0.0,0.0,0.0,0.0
Ahrensia,0.0,0.0,0.0,0.0
Halochromatium,0.0,0.0,0.0,0.0
Flavobacterium,0.0,0.0,0.0,0.0
env.OPS_17_ge,0.0,0.0,0.0,0.0
Solirubrobacterales_unclassified,0.0,0.0,0.0,0.0
Nitratireductor,0.0,0.0,0.0,0.0
Alphaproteobacteria_unclassified,0.0,0.0,0.0,0.0
Bacteroides,0.0,0.0,0.0,0.0
SM1A02,0.0,0.0,0.0,0.0
Crocinitomix,0.0,0.0,0.0,0.0
Flavobacteriaceae_unclassified,0.0,0.0,0.0,0.0
HTA4_ge,0.0,0.0,0.0,0.0
Comamonadaceae_unclassified,0.0,0.0,0.0,0.0
Flavobacterium,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
Desulfobacter,0.0,0.0,0.0,0.0
Terasakiella,0.0,0.0,0.0,0.00033500837520938025
Bacteria_unclassified,0.0,0.0,0.0,0.0
Owenweeksia,0.0,0.0,0.0,0.0
OPB35_soil_group_ge,0.0,0.0,0.0,0.0
Clostridiales_unclassified,0.0,0.0,0.0,0.0
Bacteria_unclassified,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
Erysipelotrichaceae_UCG-004,0.0,0.0,0.0,0.0
Marine_group_B)_fa,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
Porphyromonas,0.0,0.0,0.0,0.0
Alphaproteobacteria_unclassified,0.0,0.0,0.0,0.0
Haloplasma,0.0,0.0,0.0,0.0
Cellvibrionaceae_unclassified,0.0,0.0,0.0,0.00033333333333333332
100),0.0,0.0,0.0,0.0
Cellvibrionaceae_unclassified,0.0,0.00032237266279819472,0.0,0.0
Carboxylicivirga,0.0,0.0,0.00033068783068783067,0.00065104166666666663
uncultured,0.0,0.0,0.0,0.0
Flavobacterium,0.0,0.0,0.0,0.0
unclassified,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
Bacteria_unclassified,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
Bacteria_unclassified,0.0,0.0,0.0,0.0
Terasakiella,0.0,0.0,0.0,0.0
FCPU426_ge,0.0,0.0,0.0,0.0
Alphaproteobacteria_unclassified,0.0,0.0,0.0,0.0
uncultured,0.0,0.0,0.0,0.0
Thalassolituus,0.0,0.0,0.0,0.0
Porticoccus,0.0,0.0,0.0,0.0
100),0.0,0.0,0.0,0.0
Bacteroidetes_unclassified,0.0,0.0,0.0,0.0
Ferruginibacter,0.0,0.0,0.0,0.0
Desulfovibrionaceae_unclassified,0.0,0.0,0.00033266799733865598,0.00033500837520938025
Bacteria_unclassified,0.0,0.0,0.0,0.0
Lachnospiraceae_ge,0.0,0.0,0.0,0.0
Plantibacter,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
Bacteria_unclassified,0.0,0.0,0.0,0.0
Bacteria_unclassified,0.0,0.0,0.0,0.0
Pseudomonas,0.0,0.0,0.0,0.0
Maricaulis,0.0,0.0,0.0,0.0
Ruminococcaceae_UCG-013,0.0,0.0,0.0,0.0
Proteobacteria_unclassified,0.0,0.0,0.0,0.0
Streptococcus,0.0,0.0,0.0,0.0
Thioclava,0.0,0.0,0.0,0.0
Proteobacteria_unclassified,0.0,0.0,0.0,0.0
OM27_clade,0.0,0.0,0.0,0.00033333333333333332
Muricauda,0.0,0.0,0.0,0.0
Bacteria_unclassified,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
Marinilabiaceae_ge,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
Cellvibrionaceae_unclassified,0.0,0.0,0.00033266799733865598,0.00033333333333333332
Bacteria_unclassified,0.0,0.0,0.0,0.0
Marivirga,0.0,0.0,0.0,0.0
Bacteroides,0.0,0.0,0.0,0.0
Marinobacterium,0.0,0.0,0.0,0.0
Pseudarcicella,0.0,0.0,0.0,0.0
Desulfovibrio,0.0,0.0,0.0,0.0
Candidatus_Magasanikbacteria_ge,0.00033068783068783067,0.0,0.0,0.0
Proteobacteria_unclassified,0.0,0.0,0.0,0.0
uncultured,0.0,0.0,0.0,0.0
uncultured_ge,0.0,0.0,0.0,0.0
Lachnospiraceae_ND3007_group,0.0,0.0,0.0,0.0
Oceanospirillaceae_unclassified,0.0,0.0,0.0,0.0
JG30-KF-CM66_ge,0.0,0.0,0.0,0.0
Mollicutes_RF9_ge,0.0,0.0,0.0,0.0
Terasakiella,0.0,0.0,0.0,0.0
Staphylococcus,0.0,0.0,0.0,0.0
Lachnospiraceae_unclassified,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
Bacteroidetes_unclassified,0.0,0.0,0.0,0.0
Marivirga,0.0,0.0,0.0,0.0
SM1A02,0.0,0.0,0.0,0.0
uncultured,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
Desulfocurvus,0.0,0.0,0.0,0.0
Flavobacteriaceae_unclassified,0.0,0.0,0.0,0.0
Gammaproteobacteria_unclassified,0.0,0.0,0.0,0.0
EF100-94H03_ge,0.0,0.0,0.0,0.0
Rhodospirillaceae_unclassified,0.0,0.0,0.0,0.0
Maritalea,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
Terasakiella,0.0,0.0,0.0,0.0
Cellvibrionaceae_unclassified,0.0,0.0,0.00033068783068783067,0.0
Bacteria_unclassified,0.0,0.0,0.0,0.0
Candidatus_Levybacteria_ge,0.0,0.0,0.0,0.0
Prevotella_6,0.0,0.0,0.0,0.0
Bacteria_unclassified,0.0,0.0,0.0,0.0
Flavobacteriaceae_unclassified,0.0,0.0,0.0,0.0
Carboxylicivirga,0.0,0.0,0.0,0.00033333333333333332
Spirochaetaceae_unclassified,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
Polynucleobacter,0.0,0.0,0.0,0.0
Rhodospirillaceae_unclassified,0.0,0.0,0.0,0.0
Desulforhopalus,0.0,0.0,0.0,0.0
Cloacimonetes_unclassified,0.0,0.0,0.0,0.0
Sphingomonas,0.0,0.0,0.0,0.0
BD2-11_terrestrial_group_ge,0.0,0.0,0.0,0.0
Clostridiales_unclassified,0.0,0.0,0.0,0.0
Bacteria_unclassified,0.0,0.0,0.0,0.0
Desulfovibrio,0.0,0.0,0.0,0.0
SM1A02,0.0,0.0,0.0,0.0
Alphaproteobacteria_unclassified,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
NS11-12_marine_group_ge,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
Gracilibacteria_ge,0.0,0.0,0.0,0.0
Desulfocurvus,0.0,0.0,0.0,0.0
Proteobacteria_unclassified,0.0,0.0,0.0,0.0
Cellvibrionaceae_unclassified,0.0,0.0,0.00033068783068783067,0.0
Pseudodonghicola,0.0,0.0,0.0,0.0
Proteobacteria_unclassified,0.0,0.0,0.0,0.0
env.OPS_17_ge,0.0,0.0,0.0,0.0
SM1A02,0.0,0.0,0.0,0.0
Cloacimonetes_unclassified,0.0,0.0,0.0,0.0
Flavobacteriaceae_unclassified,0.0,0.0,0.0,0.0
Terasakiella,0.0,0.0,0.0,0.0
Alphaproteobacteria_unclassified,0.0,0.0,0.0,0.0
Flavobacterium,0.0,0.0,0.0,0.0
Bacteria_unclassified,0.0,0.0,0.0,0.0
uncultured,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
Candidatus_Woesebacteria_ge,0.0,0.0,0.0,0.0
Crocinitomix,0.0,0.0,0.00033266799733865598,0.00032552083333333332
uncultured,0.00031836994587710921,0.0,0.0,0.0
Desulfobulbaceae_unclassified,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
Stenotrophomonas,0.0,0.0,0.0,0.0
Trichococcus,0.0,0.0,0.0,0.0
Halomonadaceae_ge,0.0,0.0,0.0,0.0
Proteobacteria_unclassified,0.0,0.0,0.0,0.0
OM60,0.0,0.0,0.0,0.0
Alphaproteobacteria_unclassified,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
Desulfovibrio,0.0,0.0,0.0,0.0
Legionella,0.0,0.0,0.0,0.0
Bacteria_unclassified,0.0,0.0,0.0,0.0
Carboxylicivirga,0.0,0.0,0.0,0.0
Beutenbergiaceae_unclassified,0.0,0.0,0.0,0.0
Terasakiella,0.0,0.0,0.0,0.0
Flavobacteriaceae_unclassified,0.0,0.0,0.0,0.0
Candidatus_Woesebacteria_ge,0.0,0.0,0.0,0.0
Legionella,0.0,0.0,0.0,0.0
Arcicella,0.00032456994482310937,0.0,0.0,0.0
Paenibacillaceae_unclassified,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
Marinobacter,0.0,0.0,0.0,0.0
Draconibacteriaceae_ge,0.0,0.0,0.0,0.0
Marivirga,0.0,0.0,0.0,0.0
Bacteria_unclassified,0.0,0.0,0.0,0.0
Corynebacterium_1,0.0,0.0,0.0,0.0
Nitriliruptoraceae_unclassified,0.0,0.0,0.0,0.0
100),0.0,0.0,0.0,0.0
SB-5_ge,0.0,0.0,0.0,0.0
Spongiibacter,0.0,0.0,0.0,0.0
FamilyI_unclassified,0.0,0.0,0.0,0.0
Rhodovulum,0.0,0.0,0.0,0.0
Gammaproteobacteria_unclassified,0.0,0.0,0.0,0.0
Gammaproteobacteria_unclassified,0.0,0.0,0.0,0.0
Deinococcus,0.0,0.0,0.0,0.0
Methanobacterium,0.0,0.0,0.0,0.0
Rhizobiales_unclassified,0.0,0.0,0.0,0.0
Proteobacteria_unclassified,0.0,0.0,0.0,0.00033333333333333332
Bacteria_unclassified,0.0,0.0,0.0,0.0
Cloacimonetes_unclassified,0.0,0.0,0.0,0.0
Magnetospira,0.0,0.0,0.0,0.0
Desulfovibrio,0.0,0.0,0.0,0.0
Lachnospiraceae_unclassified,0.0,0.0,0.0,0.0
Carboxylicivirga,0.0,0.0,0.0,0.00066052920854271357
BD2-11_terrestrial_group_ge,0.0,0.0,0.0,0.0
Flavobacteriaceae_unclassified,0.0,0.0,0.0,0.0
Marinobacter,0.0,0.0,0.0,0.0
Chloroplast_ge,0.0,0.0,0.0,0.0
Cloacimonetes_unclassified,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
uncultured,0.0,0.0,0.0,0.0
Marinobacter,0.0,0.0,0.00099206349206349201,0.00032552083333333332
Thalassolituus,0.0,0.0,0.00065681444991789811,0.0
unclassified,0.0,0.0,0.0,0.0
Donghicola,0.0,0.0,0.0,0.0
uncultured_ge,0.0,0.0,0.0,0.0
Lineage_IIc_ge,0.0,0.0,0.0,0.0
Streptococcus,0.0,0.0,0.0,0.0
Colwelliaceae_unclassified,0.0,0.0,0.00066107522229760503,0.00033333333333333332
SM2D12_ge,0.0,0.0,0.0,0.0
Thalassolituus,0.0,0.0,0.0,0.0
Lachnospiraceae_unclassified,0.0,0.0,0.0,0.0
Desulfobulbus,0.0,0.0,0.0,0.0
Pseudomonadaceae_unclassified,0.0,0.0,0.0,0.0
Rhizobiales_ge,0.0,0.0,0.0,0.0
Neptuniibacter,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
Cytophagia_unclassified,0.0,0.0,0.0,0.0
Phenylobacterium,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
Flavobacterium,0.0,0.0,0.0,0.0
OCS116_clade_ge,0.0,0.0,0.0,0.0
Pseudomonas,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
Gastranaerophilales_ge,0.0,0.0,0.0,0.0
Pseudodonghicola,0.0,0.0,0.0,0.0
Cellvibrionaceae_unclassified,0.0,0.0,0.0,0.0
Prevotella_6,0.0,0.0,0.0,0.0
Flavobacterium,0.0,0.0,0.0,0.0
Christensenellaceae_R-7_group,0.0,0.0,0.0,0.0
Alphaproteobacteria_unclassified,0.0,0.0,0.0,0.0
Proteobacteria_unclassified,0.0,0.0,0.0,0.0
Lachnospiraceae_unclassified,0.0,0.0,0.00033266799733865598,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
Cellvibrionaceae_unclassified,0.0,0.0,0.00033068783068783067,0.0
Prevotella,0.0,0.0,0.0,0.0
Alphaproteobacteria_unclassified,0.0,0.0,0.0,0.0
uncultured,0.0,0.0,0.0,0.0
Marivirga,0.0,0.0,0.0,0.0
Salinarimonas,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
Bacteria_unclassified,0.0,0.0,0.00032840722495894905,0.0
unclassified,0.0,0.0,0.0,0.0
Saprospiraceae_unclassified,0.0,0.0,0.0,0.0
Dyadobacter,0.0,0.0,0.0,0.0
Crocinitomix,0.0,0.0,0.00032840722495894905,0.0
Luteimonas,0.0,0.0,0.0,0.0
Thalassolituus,0.0,0.0,0.0,0.0
Clostridiales_unclassified,0.0,0.0,0.0,0.0
uncultured,0.0,0.0,0.0,0.0
Gammaproteobacteria_unclassified,0.0,0.0,0.0,0.0
Proteobacteria_unclassified,0.0,0.0,0.0,0.0
Bacteria_unclassified,0.0,0.0,0.0,0.0
Paludibacter,0.0,0.0,0.0,0.0
Spirosoma,0.0,0.0,0.0,0.0
Veillonellaceae_unclassified,0.0,0.0,0.0,0.0
Pedobacter,0.0,0.0,0.0,0.0
Proteobacteria_unclassified,0.0,0.0,0.0,0.0
Parvibaculum,0.0,0.0,0.0,0.0
uncultured_ge,0.00031836994587710921,0.0,0.0,0.0
Marinobacter,0.0,0.0,0.0,0.0
Crocinitomix,0.0,0.0,0.0,0.0
Proteobacteria_unclassified,0.0,0.0,0.0,0.0
Oceanospirillum,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
Muricauda,0.0,0.0,0.0,0.0
Flavobacterium,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
NB1-n_ge,0.0,0.0,0.0,0.0
Rhodobacteraceae_unclassified,0.0,0.0,0.0,0.0
Rhodospirillaceae_unclassified,0.0,0.0,0.0,0.0
Glutamicibacter,0.0,0.0,0.0,0.0
uncultured,0.0,0.0,0.0,0.0
