Group,daily_1,daily_2,daily_3,daily_4
Otu001499,0.0,0.0,0.0,0.0
Otu001500,0.0,0.0,0.0,0.0
Otu001501,0.0,0.0,0.0,0.0
Otu001502,0.0,0.0,0.0,0.0
Otu001503,0.0,0.0,0.0,0.0
Otu001504,0.0,0.0,0.0,0.0
Otu001505,0.0,0.0,0.0,0.0
Otu001506,0.0,0.0,0.00033068783068783067,0.0006700167504187605
Otu001507,0.0,0.00032237266279819472,0.0,0.00033333333333333332
Otu001508,0.0,0.0,0.0,0.0
Otu001509,0.0,0.0,0.0,0.0
Otu001510,0.0,0.0,0.0,0.0
Otu001511,0.0,0.0,0.0,0.0
Otu001512,0.0,0.0,0.0,0.0
Otu001513,0.0,0.0,0.0,0.0
Otu001514,0.0,0.0,0.0,0.0
Otu001515,0.0,0.0,0.0,0.0
Otu001516,0.0,0.0,0.0,0.0
Otu001517,0.0,0.0,0.0,0.0
Otu001518,0.0,0.0,0.0,0.0
Otu001519,0.0,0.0,0.0,0.0
Otu001520,0.0,0.0,0.0,0.0
Otu001521,0.00033068783068783067,0.0,0.0,0.0
Otu001522,0.0,0.0,0.0,0.0
Otu001523,0.0,0.0,0.0,0.0
Otu001524,0.0,0.0,0.0,0.0
Otu001525,0.0,0.0,0.0,0.00033333333333333332
Otu001526,0.0,0.0,0.0,0.0
Otu001527,0.0,0.0,0.0,0.0
Otu001528,0.0,0.0,0.0,0.0
Otu001529,0.0,0.0,0.0,0.0
Otu001530,0.0,0.0,0.0,0.0
Otu001531,0.0,0.0,0.0,0.0
Otu001532,0.0,0.0,0.0,0.0
Otu001533,0.0,0.0,0.0,0.0
Otu001534,0.0,0.0,0.0,0.0
Otu001535,0.0,0.0,0.0,0.0
Otu001536,0.0,0.0,0.0,0.0
Otu001537,0.0,0.0,0.0,0.0
Otu001538,0.0,0.0,0.0,0.0
Otu001539,0.0,0.0,0.0,0.0
Otu001540,0.0,0.0,0.0,0.0
Otu001542,0.0,0.0,0.0,0.0
Otu001543,0.0,0.0,0.0,0.0
Otu001544,0.0,0.0,0.0,0.0
Otu001545,0.0,0.0,0.0,0.0
Otu001546,0.0,0.0,0.0,0.0
Otu001547,0.0,0.0,0.0,0.0
Otu001548,0.0,0.0,0.0,0.0
Otu001549,0.0,0.0,0.0,0.0
Otu001550,0.0,0.0,0.0,0.0
Otu001551,0.0,0.0,0.0,0.0
Otu001552,0.0,0.0,0.0,0.0
Otu001553,0.0,0.0,0.0,0.0
Otu001554,0.00031836994587710921,0.0,0.0,0.0
Otu001555,0.0,0.0,0.0,0.0
Otu001556,0.0,0.0,0.0,0.0
Otu001557,0.0,0.0,0.0,0.0
Otu001558,0.0,0.0,0.0,0.0
Otu001559,0.0,0.0,0.0,0.0
Otu001560,0.0,0.0,0.0,0.0
Otu001561,0.0,0.0,0.0,0.0
Otu001562,0.0,0.0,0.0,0.0
Otu001563,0.0,0.0,0.0,0.0
Otu001564,0.0,0.00032237266279819472,0.0,0.00033500837520938025
Otu001565,0.0,0.0,0.0,0.0
Otu001566,0.0,0.0,0.0,0.0
Otu001567,0.0,0.0,0.0,0.00033500837520938025
Otu001568,0.0,0.0,0.0,0.0
Otu001569,0.0,0.0,0.0,0.0
Otu001570,0.0,0.0,0.0,0.0
Otu001571,0.0,0.0,0.0,0.0
Otu001572,0.0,0.0,0.0,0.0
Otu001573,0.0,0.0,0.0,0.0
Otu001575,0.0,0.0,0.00066137566137566134,0.0
Otu001576,0.0,0.0,0.0,0.0
Otu001577,0.0,0.0,0.0,0.0
Otu001578,0.0,0.0,0.0,0.0
Otu001579,0.0,0.0,0.0,0.0
Otu001580,0.0,0.0,0.0,0.0
Otu001581,0.0,0.0,0.0,0.0
Otu001582,0.0,0.0,0.0,0.0
Otu001583,0.0,0.0,0.0,0.0
Otu001584,0.0,0.0,0.0,0.0
Otu001585,0.0,0.0,0.0,0.0
Otu001586,0.0,0.0,0.0,0.0
Otu001587,0.0,0.0,0.0,0.0
Otu001588,0.0,0.0,0.0,0.0
Otu001589,0.0,0.0,0.0,0.0
Otu001590,0.0,0.0,0.0,0.0
Otu001591,0.0,0.0,0.0,0.0
Otu001592,0.0,0.0,0.0,0.0
Otu001593,0.0,0.0,0.0,0.0
Otu001594,0.0,0.0,0.0,0.0
Otu001595,0.0,0.0,0.0,0.0
Otu001596,0.0,0.0,0.0,0.0
Otu001597,0.0,0.0,0.0,0.0
Otu001598,0.0,0.0,0.0,0.0
Otu001599,0.0,0.0,0.0,0.0
Otu001600,0.0,0.0,0.0,0.0
Otu001601,0.0,0.0,0.00065681444991789811,0.00032552083333333332
Otu001602,0.0,0.0,0.00033068783068783067,0.0
Otu001603,0.0,0.0,0.0,0.0
Otu001604,0.0,0.0,0.0,0.0
Otu001605,0.0,0.0,0.0,0.0
Otu001606,0.0,0.0,0.0,0.0
Otu001607,0.0,0.0,0.0,0.0
Otu001608,0.0,0.0,0.0,0.0
Otu001609,0.0,0.0,0.0,0.0
Otu001610,0.00033068783068783067,0.0,0.0,0.0
Otu001611,0.0,0.0,0.0,0.0
Otu001612,0.0,0.0,0.0,0.0
Otu001613,0.0,0.0,0.0,0.0
Otu001614,0.0,0.0,0.0,0.0
Otu001615,0.0,0.0,0.0,0.0
Otu001616,0.0,0.0,0.0,0.0
Otu001617,0.0,0.0,0.0,0.0
Otu001618,0.0,0.0,0.0,0.0
Otu001619,0.0,0.0,0.0,0.0
Otu001620,0.0,0.0,0.0,0.0
Otu001621,0.0,0.0,0.0,0.0
Otu001622,0.0,0.0,0.0,0.0
Otu001623,0.0,0.0,0.0,0.0
Otu001624,0.0,0.0,0.0,0.0
Otu001625,0.0,0.0,0.0,0.0
Otu001626,0.0,0.0,0.0,0.0
Otu001627,0.0,0.0,0.0,0.0
Otu001628,0.0,0.0,0.0,0.0
Otu001629,0.0,0.0,0.0,0.0
Otu001630,0.0,0.0,0.0,0.0
Otu001631,0.00031836994587710921,0.0,0.0,0.0
Otu001632,0.0,0.0,0.0,0.0
Otu001633,0.0,0.0,0.0,0.0
Otu001634,0.0,0.0,0.0,0.0
Otu001635,0.0,0.0,0.0,0.0
Otu001636,0.0,0.0,0.0,0.0
Otu001637,0.0,0.0,0.0,0.0
Otu001638,0.0,0.0,0.0,0.0
Otu001639,0.0,0.0,0.0,0.0
Otu001640,0.0,0.0,0.0,0.0
Otu001641,0.0,0.0002981514609421586,0.0,0.0
Otu001642,0.0,0.0,0.00033266799733865598,0.0
Otu001643,0.0,0.0,0.0,0.0
Otu001644,0.0,0.0,0.0,0.0
Otu001645,0.0,0.0,0.0,0.0
Otu001646,0.0,0.0,0.0,0.0
Otu001647,0.0,0.0,0.0,0.0
Otu001649,0.0,0.0,0.0,0.0
Otu001650,0.0,0.0,0.0,0.0
Otu001651,0.0,0.0,0.0,0.0
Otu001652,0.0,0.0,0.0,0.0
Otu001654,0.0,0.0,0.0,0.0
Otu001655,0.0,0.0,0.0,0.0
Otu001656,0.0,0.0,0.0,0.0
Otu001657,0.0,0.0,0.0,0.0
Otu001658,0.0,0.0,0.0,0.0
Otu001659,0.0,0.0,0.0,0.0
Otu001660,0.0,0.0,0.0,0.0
Otu001661,0.0,0.0,0.0,0.0
Otu001662,0.0,0.0,0.0,0.0
Otu001663,0.0,0.0,0.0,0.00033500837520938025
Otu001664,0.0,0.0,0.0,0.0
Otu001665,0.0,0.0,0.0,0.0
Otu001666,0.0,0.0,0.0,0.0
Otu001667,0.0,0.0,0.0,0.0
Otu001668,0.0,0.0,0.0,0.0
Otu001669,0.0,0.0,0.0,0.0
Otu001670,0.0,0.0,0.0,0.0
Otu001671,0.0,0.0,0.0,0.0
Otu001672,0.0,0.0,0.0,0.0
Otu001673,0.0,0.0,0.0,0.0
Otu001674,0.0,0.0,0.0,0.0
Otu001675,0.0,0.0,0.0,0.0
Otu001676,0.0,0.0,0.0,0.00033333333333333332
Otu001677,0.0,0.0,0.0,0.0
Otu001678,0.0,0.00032237266279819472,0.0,0.0
Otu001679,0.0,0.0,0.00033068783068783067,0.00065104166666666663
Otu001680,0.0,0.0,0.0,0.0
Otu001681,0.0,0.0,0.0,0.0
Otu001682,0.0,0.0,0.0,0.0
Otu001683,0.0,0.0,0.0,0.0
Otu001684,0.0,0.0,0.0,0.0
Otu001685,0.0,0.0,0.0,0.0
Otu001686,0.0,0.0,0.0,0.0
Otu001687,0.0,0.0,0.0,0.0
Otu001688,0.0,0.0,0.0,0.0
Otu001689,0.0,0.0,0.0,0.0
Otu001690,0.0,0.0,0.0,0.0
Otu001691,0.0,0.0,0.0,0.0
Otu001692,0.0,0.0,0.0,0.0
Otu001693,0.0,0.0,0.0,0.0
Otu001694,0.0,0.0,0.0,0.0
Otu001695,0.0,0.0,0.0,0.0
Otu001696,0.0,0.0,0.00033266799733865598,0.00033500837520938025
Otu001698,0.0,0.0,0.0,0.0
Otu001699,0.0,0.0,0.0,0.0
Otu001700,0.0,0.0,0.0,0.0
Otu001701,0.0,0.0,0.0,0.0
Otu001702,0.0,0.0,0.0,0.0
Otu001703,0.0,0.0,0.0,0.0
Otu001704,0.0,0.0,0.0,0.0
Otu001705,0.0,0.0,0.0,0.0
Otu001706,0.0,0.0,0.0,0.0
Otu001707,0.0,0.0,0.0,0.0
Otu001708,0.0,0.0,0.0,0.0
Otu001709,0.0,0.0,0.0,0.0
Otu001710,0.0,0.0,0.0,0.0
Otu001711,0.0,0.0,0.0,0.00033333333333333332
Otu001712,0.0,0.0,0.0,0.0
Otu001713,0.0,0.0,0.0,0.0
Otu001714,0.0,0.0,0.0,0.0
Otu001715,0.0,0.0,0.0,0.0
Otu001716,0.0,0.0,0.0,0.0
Otu001717,0.0,0.0,0.00033266799733865598,0.00033333333333333332
Otu001718,0.0,0.0,0.0,0.0
Otu001719,0.0,0.0,0.0,0.0
Otu001720,0.0,0.0,0.0,0.0
Otu001721,0.0,0.0,0.0,0.0
Otu001722,0.0,0.0,0.0,0.0
Otu001723,0.0,0.0,0.0,0.0
Otu001724,0.00033068783068783067,0.0,0.0,0.0
Otu001725,0.0,0.0,0.0,0.0
Otu001726,0.0,0.0,0.0,0.0
Otu001727,0.0,0.0,0.0,0.0
Otu001728,0.0,0.0,0.0,0.0
Otu001729,0.0,0.0,0.0,0.0
Otu001730,0.0,0.0,0.0,0.0
Otu001732,0.0,0.0,0.0,0.0
Otu001733,0.0,0.0,0.0,0.0
Otu001734,0.0,0.0,0.0,0.0
Otu001735,0.0,0.0,0.0,0.0
Otu001736,0.0,0.0,0.0,0.0
Otu001737,0.0,0.0,0.0,0.0
Otu001738,0.0,0.0,0.0,0.0
Otu001739,0.0,0.0,0.0,0.0
Otu001740,0.0,0.0,0.0,0.0
Otu001741,0.0,0.0,0.0,0.0
Otu001742,0.0,0.0,0.0,0.0
Otu001743,0.0,0.0,0.0,0.0
Otu001744,0.0,0.0,0.0,0.0
Otu001745,0.0,0.0,0.0,0.0
Otu001746,0.0,0.0,0.0,0.0
Otu001747,0.0,0.0,0.0,0.0
Otu001748,0.0,0.0,0.0,0.0
Otu001749,0.0,0.0,0.0,0.0
Otu001750,0.0,0.0,0.00033068783068783067,0.0
Otu001751,0.0,0.0,0.0,0.0
Otu001752,0.0,0.0,0.0,0.0
Otu001753,0.0,0.0,0.0,0.0
Otu001754,0.0,0.0,0.0,0.0
Otu001755,0.0,0.0,0.0,0.0
Otu001756,0.0,0.0,0.0,0.00033333333333333332
Otu001757,0.0,0.0,0.0,0.0
Otu001758,0.0,0.0,0.0,0.0
Otu001759,0.0,0.0,0.0,0.0
Otu001760,0.0,0.0,0.0,0.0
Otu001761,0.0,0.0,0.0,0.0
Otu001762,0.0,0.0,0.0,0.0
Otu001763,0.0,0.0,0.0,0.0
Otu001765,0.0,0.0,0.0,0.0
Otu001766,0.0,0.0,0.0,0.0
Otu001767,0.0,0.0,0.0,0.0
Otu001769,0.0,0.0,0.0,0.0
Otu001770,0.0,0.0,0.0,0.0
Otu001771,0.0,0.0,0.0,0.0
Otu001772,0.0,0.0,0.0,0.0
Otu001773,0.0,0.0,0.0,0.0
Otu001774,0.0,0.0,0.0,0.0
Otu001775,0.0,0.0,0.0,0.0
Otu001776,0.0,0.0,0.0,0.0
Otu001777,0.0,0.0,0.0,0.0
Otu001778,0.0,0.0,0.00033068783068783067,0.0
Otu001779,0.0,0.0,0.0,0.0
Otu001780,0.0,0.0,0.0,0.0
Otu001781,0.0,0.0,0.0,0.0
Otu001782,0.0,0.0,0.0,0.0
Otu001783,0.0,0.0,0.0,0.0
Otu001784,0.0,0.0,0.0,0.0
Otu001785,0.0,0.0,0.0,0.0
Otu001786,0.0,0.0,0.0,0.0
Otu001787,0.0,0.0,0.0,0.0
Otu001788,0.0,0.0,0.0,0.0
Otu001790,0.0,0.0,0.0,0.0
Otu001791,0.0,0.0,0.0,0.0
Otu001792,0.0,0.0,0.0,0.0
Otu001793,0.0,0.0,0.00033266799733865598,0.00032552083333333332
Otu001794,0.00031836994587710921,0.0,0.0,0.0
Otu001795,0.0,0.0,0.0,0.0
Otu001796,0.0,0.0,0.0,0.0
Otu001797,0.0,0.0,0.0,0.0
Otu001798,0.0,0.0,0.0,0.0
Otu001799,0.0,0.0,0.0,0.0
Otu001800,0.0,0.0,0.0,0.0
Otu001801,0.0,0.0,0.0,0.0
Otu001802,0.0,0.0,0.0,0.0
Otu001803,0.0,0.0,0.0,0.0
Otu001804,0.0,0.0,0.0,0.0
Otu001805,0.0,0.0,0.0,0.0
Otu001806,0.0,0.0,0.0,0.0
Otu001807,0.0,0.0,0.0,0.0
Otu001808,0.0,0.0,0.0,0.0
Otu001809,0.0,0.0,0.0,0.0
Otu001810,0.0,0.0,0.0,0.0
Otu001811,0.0,0.0,0.0,0.0
Otu001812,0.0,0.0,0.0,0.0
Otu001813,0.00032456994482310937,0.0,0.0,0.0
Otu001814,0.0,0.0,0.0,0.0
Otu001816,0.0,0.0,0.0,0.0
Otu001818,0.0,0.0,0.0,0.0
Otu001819,0.0,0.0,0.0,0.0
Otu001820,0.0,0.0,0.0,0.0
Otu001821,0.0,0.0,0.0,0.0
Otu001822,0.0,0.0,0.0,0.0
Otu001823,0.0,0.0,0.0,0.0
Otu001824,0.0,0.0,0.0,0.0
Otu001825,0.0,0.0,0.0,0.0
Otu001826,0.0,0.0,0.0,0.0
Otu001827,0.0,0.0,0.0,0.0
Otu001828,0.0,0.0,0.0,0.0
Otu001830,0.0,0.0,0.0,0.0
Otu001831,0.0,0.0,0.0,0.0
Otu001832,0.0,0.0,0.0,0.0
Otu001833,0.0,0.0,0.0,0.0
Otu001834,0.0,0.0,0.0,0.0
Otu001835,0.0,0.0,0.0,0.00033333333333333332
Otu001836,0.0,0.0,0.0,0.0
Otu001837,0.0,0.0,0.0,0.0
Otu001839,0.0,0.0,0.0,0.0
Otu001840,0.0,0.0,0.0,0.0
Otu001841,0.0,0.0,0.0,0.0
Otu001842,0.0,0.0,0.0,0.00066052920854271357
Otu001843,0.0,0.0,0.0,0.0
Otu001844,0.0,0.0,0.0,0.0
Otu001845,0.0,0.0,0.0,0.0
Otu001846,0.0,0.0,0.0,0.0
Otu001847,0.0,0.0,0.0,0.0
Otu001848,0.0,0.0,0.0,0.0
Otu001849,0.0,0.0,0.0,0.0
Otu001850,0.0,0.0,0.00099206349206349201,0.00032552083333333332
Otu001851,0.0,0.0,0.00065681444991789811,0.0
Otu001852,0.0,0.0,0.0,0.0
Otu001853,0.0,0.0,0.0,0.0
Otu001854,0.0,0.0,0.0,0.0
Otu001855,0.0,0.0,0.0,0.0
Otu001856,0.0,0.0,0.0,0.0
Otu001857,0.0,0.0,0.00066107522229760503,0.00033333333333333332
Otu001858,0.0,0.0,0.0,0.0
Otu001859,0.0,0.0,0.0,0.0
Otu001860,0.0,0.0,0.0,0.0
Otu001861,0.0,0.0,0.0,0.0
Otu001862,0.0,0.0,0.0,0.0
Otu001863,0.0,0.0,0.0,0.0
Otu001864,0.0,0.0,0.0,0.0
Otu001865,0.0,0.0,0.0,0.0
Otu001866,0.0,0.0,0.0,0.0
Otu001868,0.0,0.0,0.0,0.0
Otu001870,0.0,0.0,0.0,0.0
Otu001871,0.0,0.0,0.0,0.0
Otu001872,0.0,0.0,0.0,0.0
Otu001873,0.0,0.0,0.0,0.0
Otu001874,0.0,0.0,0.0,0.0
Otu001875,0.0,0.0,0.0,0.0
Otu001876,0.0,0.0,0.0,0.0
Otu001877,0.0,0.0,0.0,0.0
Otu001878,0.0,0.0,0.0,0.0
Otu001879,0.0,0.0,0.0,0.0
Otu001880,0.0,0.0,0.0,0.0
Otu001881,0.0,0.0,0.0,0.0
Otu001882,0.0,0.0,0.0,0.0
Otu001883,0.0,0.0,0.0,0.0
Otu001884,0.0,0.0,0.00033266799733865598,0.0
Otu001885,0.0,0.0,0.0,0.0
Otu001886,0.0,0.0,0.00033068783068783067,0.0
Otu001887,0.0,0.0,0.0,0.0
Otu001888,0.0,0.0,0.0,0.0
Otu001889,0.0,0.0,0.0,0.0
Otu001890,0.0,0.0,0.0,0.0
Otu001891,0.0,0.0,0.0,0.0
Otu001892,0.0,0.0,0.0,0.0
Otu001893,0.0,0.0,0.00032840722495894905,0.0
Otu001894,0.0,0.0,0.0,0.0
Otu001895,0.0,0.0,0.0,0.0
Otu001896,0.0,0.0,0.0,0.0
Otu001898,0.0,0.0,0.00032840722495894905,0.0
Otu001899,0.0,0.0,0.0,0.0
Otu001900,0.0,0.0,0.0,0.0
Otu001901,0.0,0.0,0.0,0.0
Otu001902,0.0,0.0,0.0,0.0
Otu001903,0.0,0.0,0.0,0.0
Otu001905,0.0,0.0,0.0,0.0
Otu001906,0.0,0.0,0.0,0.0
Otu001907,0.0,0.0,0.0,0.0
Otu001908,0.0,0.0,0.0,0.0
Otu001909,0.0,0.0,0.0,0.0
Otu001910,0.0,0.0,0.0,0.0
Otu001911,0.0,0.0,0.0,0.0
Otu001912,0.0,0.0,0.0,0.0
Otu001913,0.00031836994587710921,0.0,0.0,0.0
Otu001914,0.0,0.0,0.0,0.0
Otu001915,0.0,0.0,0.0,0.0
Otu001916,0.0,0.0,0.0,0.0
Otu001917,0.0,0.0,0.0,0.0
Otu001918,0.0,0.0,0.0,0.0
Otu001919,0.0,0.0,0.0,0.0
Otu001920,0.0,0.0,0.0,0.0
Otu001921,0.0,0.0,0.0,0.0
Otu001922,0.0,0.0,0.0,0.0
Otu001923,0.0,0.0,0.0,0.0
Otu001924,0.0,0.0,0.0,0.0
Otu001925,0.0,0.0,0.0,0.0
Otu001926,0.0,0.0,0.0,0.0
Otu001927,0.0,0.0002981514609421586,0.0,0.0
Otu001928,0.0,0.0,0.0,0.0
Otu001929,0.0,0.0,0.0,0.0
Otu001930,0.0,0.0,0.0,0.0
Otu001932,0.0,0.0,0.0,0.0
Otu001933,0.0,0.0,0.0,0.0
Otu001934,0.0,0.0,0.0,0.0
Otu001935,0.0,0.0,0.0,0.0
Otu001936,0.0,0.0,0.0,0.0
Otu001937,0.00033068783068783067,0.0,0.0,0.0
Otu001938,0.0,0.0,0.0,0.0
Otu001939,0.0,0.0,0.0,0.0
Otu001940,0.0,0.0,0.0,0.0
Otu001941,0.0,0.0,0.0,0.0
Otu001942,0.0,0.0,0.0,0.0
Otu001943,0.0,0.0,0.0,0.0
Otu001944,0.0,0.0,0.0,0.0
Otu001945,0.0,0.0,0.00033068783068783067,0.0
Otu001946,0.0,0.0,0.0,0.0
Otu001947,0.0,0.0,0.0,0.0
Otu001948,0.0,0.0,0.0,0.0
Otu001950,0.0,0.0,0.0,0.0
Otu001951,0.0,0.0,0.00033266799733865598,0.0
Otu001952,0.0,0.0,0.0,0.0
Otu001953,0.0,0.0,0.0,0.0
Otu001954,0.0,0.0,0.0,0.0
Otu001955,0.0,0.0,0.0,0.0
Otu001956,0.0,0.0,0.0,0.0
Otu001957,0.0,0.0,0.0,0.0
Otu001958,0.0,0.0,0.0,0.0
Otu001959,0.0,0.0,0.0,0.0
Otu001960,0.0,0.0,0.0,0.0
Otu001961,0.0,0.0,0.0,0.0
Otu001963,0.0,0.0,0.0,0.0
Otu001964,0.0,0.0,0.0,0.0
Otu001965,0.0,0.0,0.0,0.0
Otu001966,0.0,0.0,0.0,0.0
Otu001967,0.0,0.0,0.0,0.0
Otu001968,0.0,0.0,0.0,0.0
Otu001969,0.0,0.0,0.0,0.0
Otu001970,0.0,0.0,0.0,0.0
Otu001971,0.0,0.0,0.0,0.0
Otu001972,0.0,0.0,0.0,0.0
Otu001974,0.0,0.0,0.0,0.0
Otu001975,0.0,0.0,0.0,0.0
Otu001976,0.0,0.0,0.0,0.0
Otu001977,0.0,0.0,0.0,0.0
Otu001978,0.0,0.0,0.0,0.0
Otu001979,0.0,0.0,0.0,0.0
Otu001980,0.0,0.0,0.0,0.0
Otu001981,0.0,0.0,0.0,0.0
Otu001982,0.0,0.0,0.00066107522229760503,0.0
Otu001983,0.0,0.0,0.0,0.0
Otu001984,0.0,0.0,0.0,0.0
Otu001985,0.0,0.0,0.0,0.0
Otu001986,0.0,0.0,0.0,0.0
Otu001987,0.0,0.0,0.0,0.0
Otu001988,0.0,0.0,0.0,0.0
Otu001989,0.0,0.0,0.0,0.0
Otu001990,0.0,0.0,0.0,0.0
Otu001991,0.0,0.0,0.0,0.0
Otu001992,0.0,0.0,0.0,0.0
Otu001994,0.0,0.0,0.0,0.0
Otu001995,0.0,0.0,0.0,0.0
Otu001996,0.0,0.0,0.0,0.0
Otu001998,0.0,0.0,0.0,0.0
Otu001999,0.0,0.0,0.0,0.0
Otu002000,0.0,0.0,0.0,0.0
Otu002001,0.0,0.0,0.0,0.0
Otu002002,0.0,0.0,0.0,0.0
Otu002003,0.0,0.0,0.0,0.0
Otu002004,0.0,0.0,0.0,0.0
Otu002005,0.0,0.0,0.0,0.0
Otu002006,0.0,0.0,0.0,0.0
Otu002007,0.0,0.0,0.0,0.0
Otu002008,0.0,0.0,0.0,0.0
Otu002010,0.0,0.0,0.0,0.0
Otu002011,0.0,0.0,0.0,0.0
Otu002012,0.0,0.0,0.0,0.0
Otu002013,0.0,0.0,0.0,0.0
Otu002014,0.0,0.0,0.0,0.0
Otu002015,0.0,0.0,0.0,0.0
Otu002016,0.0,0.0,0.0,0.0
Otu002017,0.0,0.0,0.0,0.0
Otu002018,0.0,0.0,0.0,0.0
Otu002019,0.0,0.0,0.0,0.0
Otu002020,0.0,0.0,0.0,0.0
Otu002021,0.0,0.0,0.0,0.0
Otu002022,0.0,0.0,0.0,0.0
Otu002023,0.0,0.0,0.0,0.0
Otu002024,0.0,0.0,0.0,0.0
Otu002025,0.0,0.0,0.0,0.0
Otu002026,0.00033068783068783067,0.0,0.0,0.0
Otu002027,0.0,0.0,0.0,0.0
Otu002028,0.0,0.0,0.0,0.0
Otu002029,0.0,0.0,0.0,0.0
Otu002030,0.0,0.0,0.0,0.0
Otu002031,0.0,0.0,0.0,0.0
Otu002033,0.0,0.0,0.0,0.0
Otu002034,0.0,0.0,0.0,0.0
Otu002035,0.0,0.0,0.0,0.0
Otu002036,0.0,0.0,0.0,0.0
Otu002037,0.0,0.0,0.0,0.0
Otu002038,0.0,0.0,0.0,0.00032552083333333332
Otu002039,0.0,0.0,0.0,0.0
Otu002040,0.0,0.0,0.0,0.0
Otu002041,0.0,0.0,0.0,0.0
Otu002042,0.0,0.0,0.0,0.0
Otu002043,0.0,0.0,0.0,0.0
Otu002044,0.0,0.0,0.0,0.0
Otu002045,0.0,0.0,0.0,0.0
Otu002046,0.0,0.0,0.0,0.0
Otu002047,0.0,0.0,0.0,0.0
Otu002048,0.0,0.0,0.0,0.0
Otu002049,0.0,0.0,0.0,0.0
Otu002050,0.0,0.0,0.0,0.0
Otu002051,0.0,0.0,0.0,0.0
Otu002052,0.0,0.0,0.0,0.0
Otu002053,0.0,0.0,0.0,0.0
Otu002054,0.0,0.0,0.0,0.0
Otu002055,0.0,0.0,0.0,0.0
Otu002056,0.0,0.0,0.0,0.0
Otu002057,0.0,0.0,0.0,0.0
Otu002058,0.0,0.0,0.0,0.0
Otu002059,0.0,0.0,0.0,0.0
Otu002060,0.0,0.0,0.0,0.0
Otu002061,0.0,0.0,0.0,0.0
Otu002062,0.0,0.0,0.0,0.0
Otu002063,0.0,0.0,0.0,0.0
Otu002064,0.0,0.0,0.0,0.0
Otu002065,0.0,0.0,0.0,0.0
Otu002066,0.0,0.0,0.0,0.0
Otu002067,0.0,0.0,0.0,0.0
Otu002070,0.0,0.0,0.0,0.0
Otu002071,0.0,0.0,0.0,0.0
Otu002072,0.0,0.0,0.0,0.0
Otu002073,0.0,0.0,0.0,0.0
Otu002074,0.0,0.0,0.0,0.0
Otu002075,0.0,0.0,0.0,0.0
Otu002076,0.0,0.0,0.0,0.0
Otu002077,0.0,0.0,0.0,0.0
Otu002078,0.0,0.0,0.0,0.0
Otu002079,0.0,0.0,0.0,0.0
Otu002080,0.0,0.0,0.0,0.0
Otu002081,0.0,0.0,0.0,0.0
Otu002082,0.0,0.0,0.0,0.0
Otu002083,0.0,0.0,0.0,0.0
Otu002084,0.0,0.0,0.0,0.0
Otu002085,0.0,0.0,0.0,0.0
Otu002086,0.0,0.0,0.0,0.0
Otu002087,0.0,0.0,0.0,0.0
Otu002088,0.0,0.0,0.00033266799733865598,0.0
Otu002089,0.0,0.0,0.00033266799733865598,0.0
Otu002090,0.0,0.0,0.0,0.0
Otu002091,0.0,0.0,0.0,0.0
Otu002092,0.0,0.0,0.0,0.0
Otu002093,0.0,0.0,0.0,0.0
Otu002094,0.0,0.0,0.0,0.0
Otu002095,0.0,0.00032237266279819472,0.00033068783068783067,0.0
Otu002096,0.0,0.0,0.0,0.0
Otu002097,0.0,0.0,0.0,0.0
Otu002098,0.0,0.0,0.0,0.0
Otu002099,0.0,0.0,0.0,0.0
Otu002100,0.0,0.0,0.0,0.0
Otu002101,0.0,0.0,0.0,0.0
Otu002102,0.0,0.0,0.0,0.0
Otu002103,0.0,0.0,0.0,0.0
Otu002104,0.0,0.0,0.0,0.0
Otu002105,0.0,0.0,0.0,0.0
Otu002106,0.0,0.0,0.0,0.0
Otu002107,0.0,0.0,0.0,0.0
Otu002108,0.0,0.0,0.0,0.0
Otu002109,0.0,0.0,0.0,0.0
Otu002110,0.0,0.0,0.0,0.0
Otu002111,0.0,0.0,0.0,0.0
Otu002112,0.0,0.0,0.0,0.0
Otu002113,0.0,0.0,0.0,0.0
Otu002115,0.0,0.0,0.0,0.0
Otu002116,0.0,0.0,0.0,0.0
Otu002117,0.0,0.0,0.0,0.0
Otu002118,0.00033068783068783067,0.0,0.0,0.0
Otu002119,0.0,0.0,0.0,0.0
Otu002120,0.0,0.0,0.0,0.0
Otu002121,0.0,0.0,0.0,0.0
Otu002122,0.0,0.0,0.0,0.0
Otu002124,0.0,0.0,0.0,0.0
Otu002125,0.0,0.0,0.0,0.0
Otu002126,0.0,0.0,0.0,0.0
Otu002127,0.0,0.0,0.0,0.0
Otu002128,0.0,0.0,0.00033068783068783067,0.0
Otu002130,0.0,0.0,0.0,0.0
Otu002131,0.0,0.0,0.0,0.0
Otu002132,0.0,0.0,0.0,0.0
Otu002133,0.0,0.0,0.0,0.0
Otu002134,0.0,0.0,0.0,0.0
Otu002135,0.0,0.0,0.0,0.0
Otu002136,0.0,0.0,0.0,0.0
Otu002137,0.0,0.0,0.0,0.0
Otu002138,0.0,0.0,0.0,0.0
Otu002139,0.0,0.0,0.0,0.0
Otu002140,0.0,0.0,0.0,0.0
Otu002141,0.0,0.0,0.0,0.0
Otu002142,0.0,0.0,0.0,0.0
Otu002143,0.0,0.0,0.0,0.00033500837520938025
Otu002144,0.0,0.0,0.0,0.0
Otu002145,0.0,0.0,0.0,0.0
Otu002146,0.0,0.0,0.0,0.0
